MACHINE_TYPE,OPERATION,NORMALIZED_MILESTONE,NOTIFICATION_NUMBER,NOTIFICATION_DESCRIPTION,CAUSE_TEXT,BREAKDOWN_DURATION_MIN,Air_Issue_number,Air_Issue_Summary,Air_Issue_Status,ME_FUNCTIONAL_CLUSTER,B_CODE,Issue_Functional_cluster,Issue_Owner,Initiator,Solver,Leading_issue,Issue_Ownership_FC,FC_Match,Combined_FC,Artificial_Issue_Owner,Final_FC_score,Final_FC_topk,Artificial_Issue_Owner_Confidence,Order_number,Order_type,Variable_1_desc,Variable_3_desc,CC_Variable_1_desc_active,Equipment_affected_description,Bucketing_App_Owner,Order_number_norm,Functional_Cluster_Final_Owner,Final_Owner_Tier,BREAKDOWN_DURATION_HRS
NXT:2050,M314387_T,MS03-06,210633016,PING.02 - Failed - CN-00C0,Software hickup of MC2,117.9833333,,,,012,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-012,MOID,1.9663888888888832
NXT:2050,NON EXECUTION- DN CREATION STEP,MS14C,210699675,No operators available due to meeting,Meeting,185.4666667,P703189,B3 - Team meeting 2023,Closed,IC16,B3 - No manpower,,rberix,mthijss2,,P698902,IC-016 Sequence integration; None No functions,FALSE,IC-016 Sequence integration; None No functions,IC-016,0.024961472091103193,IC-016:0.025,Low,,,,,,,,,IC-016,Artificial_Issue_Owner,3.091111111111117
NXT:2050,NON EXECUTION- DN CREATION STEP,MS14C,210567502,Material missing 4022.681.45021,Unknown,0,,,,IC16,B1 - Material Availability,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,IC-016,MOID,0
NXT:2050,M326172_T,MS02B,210573858,QRDC - OOS - Z3,Z3 Diff sensor NOK,225.8833333,P759515,"[XLD] SRDC/QRDC just in spec in Z (1, 2, 3,) after re-run at WF and failing at TF",Aborted,004,B2 - Materials quality/ Upstream quality,FC-004,hgandhi,ctoledo,nkumar,P784690,,FALSE,FC-004,,,,,210573858,Disturbance notif.,FC-004 RS,5. Incident,FC-004 RS,NXT4:2050I,FC-004,210573858,FC-004,Official_AIR,3.764722222222217
NXT:2050,M601103_T,MS02B,210577258,MI init failed,MI init failure,65.18333333,,,,012,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-012,MOID,1.0863888888888882
NXT:2050,M4637622_T,MS02B,210731176,CO2 HP leak test NOK,CO2 Z1 coupling under the floor loose,366.8666667,P718581,B3 - Capa/Skills - System Integration NXT - 23Q4,Closed,057,B2 - Materials quality/ Upstream quality,,wibaselm,wibaselm,,,,FALSE,,,,,NoEvidence,210731176,Disturbance notif.,FC-057 CT,7. Structural - added to AIR,FC-057 CT,NXT4:2050I,FC-057,210731176,FC-057,Bucketing_App_Owner,6.114444444
NXT:2050,M322065_T,MS02B,210734775,OE Flow is NOK,EIMCP-X44 pushed back pin,72.4,,,,002,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,210734775,Disturbance notif.,FC-002 RH,6. Incident - Solved,FC-002 RH,NXT4:2050I,FC-002,210734775,FC-002,Bucketing_App_Owner,1.2066666666666668
NXT:2050,M34845872_T,MS,210647262,System unresponsive,System hanging,15.6,,,,010,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-010,MOID,0.26
NXT:2050,M22817069_T,MS02B,210583359,Flash Light Dropped in machine,Flash light Dropped in System,19.85,,,,004,B3 - Logging redundant or unnecessary,,,,,,,FALSE,,,,,NoEvidence,210583359,Disturbance notif.,FC-004 RS,5. Incident,FC-004 RS,NXT4:2050I,FC-004,210583359,FC-004,Bucketing_App_Owner,0.33083333333333337
NXT:2050,M300722_T,MS,210758523,SZDR - OOC - wrt.Grating X,Cause cant be traced,17,,,,008,B0 - Undefined,,,,,,,FALSE,,,,,NoEvidence,210758523,Disturbance notif.,FC-006 IS,5. Incident,FC-006 IS,NXT4:2050I,FC-006,210758523,FC-006,Bucketing_App_Owner,0.2833333333333333
NXT:2050,M5121879_T,MS03-06,210631475,ENTO - Failed - 040 268 2610,UVLS PH Part not Mounted Correctly-Skew,701.2166667,,,,065,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,210631475,Disturbance notif.,FC-007 LS/AG,,FC-007 LS/AG,NXT4:2050I,FC-007,210631475,FC-007,Bucketing_App_Owner,11.686944444444451
NXT:2050,M5096190_T,MS,210752953,DIPQ - OOC - Chuck1_TIS1_R1R2_FS,DIPQ ooc - temporary instability,29.71666667,,,,IC16,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,210752953,Disturbance notif.,FC-006 IS,5. Incident,FC-006 IS,NXT4:2050I,FC-006,210752953,FC-006,Bucketing_App_Owner,0.4952777777777783
NXT:2050,M11432304_T,MS,210746180,LUPI D35X GF - OOS - CoG X Range,Instablity,1036.583333,P757962,[XLD NXT] LUPI CoG-x range OOS being solved with lens swap,Open,010,B8 - Design (HW/SW),FC-012,sgeijn,timberg,elhuerta,,FC-009 Dose Control; FC-012 Projection; FC-015 Immersion; FC-038 Optical Column conditioning,TRUE,FC-012 | FC-009 Dose Control; FC-012 Projection; FC-015 Immersion; FC-038 Optical Column conditioning,,,,,,,,,,,,,FC-012,Official_AIR,17.276388888888835
NXT:2050,M9515986_T,MS02B,210584306,DMBF NOK for prepare LUMB step,DMBF did not match FRO config,186.0833333,,,,010,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-010,MOID,3.1013888888888834
NXT:2050,NON EXECUTION- DN CREATION STEP,MS14C,210839337,Missing fiber bags,not enough fiber bags,0,P696910,4C-Clean assy Lost -Prepack,Aborted,IC16,B1 - Material Availability,,rberix,rling,,P748535,IC-016 Sequence integration,FALSE,IC-016 Sequence integration,IC-016,0.016407763893113096,IC-016:0.016,Low,,,,,,,,,IC-016,Artificial_Issue_Owner,0
NXT:2050,M300722_T,MS,210589421,SZDR - OOS - Camera Position wrt.Grating,Flexray is not calibrated enough,29.41666667,P592959,The first run of SZDR in the sequence being NOK on camera grating position when using the LSUv2 reticle,Open,008,B8 - Design (HW/SW),,vpavelye,pavernoo,rstaal,,,FALSE,,,,,NoEvidence,210589421,Disturbance notif.,FC-008 ZK,7. Structural - added to AIR,FC-008 ZK,NXT4:2050I,FC-008,210589421,FC-008,Bucketing_App_Owner,0.4902777777777783
NXT:2050,M298313_T,MS,210655015,LUPI - Visual Verification,instable clbs,1062.966667,P242060,CLBS gets unstable when exposed with 2 kHz - see PBS :30545,Open,010,B2 - Materials quality/ Upstream quality,FC-009,hazzouz,troot,aulusoys,,,FALSE,FC-009,,,,,,,,,,,,,FC-009,Official_AIR,17.716111111111168
NXT:2050,M10745700_T,MS02B,210721337,Init IP Driver - Failed - MG-3A06,Bended pin inside,133.1166667,,,,012,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-012,MOID,2.2186111111111164
NXT:2050,M301870_T,MS,210573144,HIHM.10 - Failed - Gap verification,System still in auto-wet mode,42.93333333,,,,015,B7 - Procedure issue,,,,,,,FALSE,,,,,NoEvidence,210573144,Disturbance notif.,FC-015 IH,5. Incident,FC-015 IH,NXT4:2050I,FC-015,210573144,FC-015,Bucketing_App_Owner,0.7155555555555551
NXT:2050,M340655_T,MS,210593008,MLET - Failed -  LO-8573 - CT not stabil,CT not stable TCU also switched off,41.3,,,,003,B5 - Facility,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-003,MOID,0.6883333333333332
NXT:2050,M23978758_T,MS03-06,210694870,TFS Bridgehead - Chuck 1 - Deformed,TFS BH sticker deformed,0,,,,IC16,B3 - Material damaged contaminated lost,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,IC-016,MOID,0
NXT:2050,M8359680_T_V2,MS,210580843,ENLA First Order Periodic Errors NOK,System not stable enough,132.1666667,,,,031,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,210580843,Disturbance notif.,FC-031 SP/IF/PC,,FC-031 SP/IF/PC,NXT4:2050I,FC-031,210580843,FC-031,Bucketing_App_Owner,2.2027777777777833
NXT:2050,M298080_T,MS,210657070,Start-up drivers - Failed -  PG-6208,PADC died unexpectedly,353.0166667,P669172,"Downtime on NXT WS steps due to deffect components on electronics MMCR, SPRC (PAAC, PADC, MPAC), etc",Open,009,B2 - Materials quality/ Upstream quality,,joaalmei,joaalmei,,,FC-003 Wafer Positioning; FC-048 Wafer clamping; FC-050 Wafer table cleaning,FALSE,FC-003 Wafer Positioning; FC-048 Wafer clamping; FC-050 Wafer table cleaning,FC-003,0.297288733,FC-003:0.297; FC-048:0.123,High,,,,,,,,,FC-003,Artificial_Issue_Owner,5.883611111111117
NXT:2050,NON EXECUTION- DN CREATION STEP,MS14C,210589838,BXP CA missing,BXP CA missing,0,P696910,4C-Clean assy Lost -Prepack,Aborted,IC16,B1 - Material Availability,,rberix,rling,,P748535,IC-016 Sequence integration,FALSE,IC-016 Sequence integration,IC-016,0.026798979340861437,IC-016:0.027,Low,,,,,,,,,IC-016,Artificial_Issue_Owner,0
NXT:2050,M271767_T,MS14A,210609930,MLET - Failed - TM-0401,Laser gas refill,201.45,,,,024,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-024,MOID,3.3575
NXT:2050,M14018841_T,MS02B,210574521,Wrong Paris sensors installed,Different PARIS appear to be installed,24.23333333,P704334,"[XLD NXT] [ALD sensor] SW identifies PARIS MK5.3 and MK5.4 in chuck 2 as MCIP, should be MFPA",Closed,008,B8 - Design (HW/SW),FC-008,skheyri,firodrig,rstaal,,FC-005 Alignment sensor; FC-006 Image sensor; FC-008 Image Sensing; FC-054 Reticle temperature sensor; FC-061 Wafer Aligment,TRUE,FC-008 | FC-005 Alignment sensor; FC-006 Image sensor; FC-008 Image Sensing; FC-054 Reticle temperature sensor; FC-061 Wafer Aligment,,,,,,,,,,,,,FC-008,Official_AIR,0.4038888888888883
NXT:2050,NON EXECUTION- DN CREATION STEP-5L,MS14C,210671809,clean assy not available,clean assy not available,570.3833333,P696910,4C-Clean assy Lost -Prepack,Aborted,IC16,B1 - Material Availability,,rberix,rling,,P748535,IC-016 Sequence integration,FALSE,IC-016 Sequence integration,IC-016,0.005044843,IC-016:0.005,Low,,,,,,,,,IC-016,Artificial_Issue_Owner,9.506388888888884
NXT:2050,M293582_T,MS02B,210567896,INITIALIZE IMAGING D - Failed - DC-24B6,laser on error,85.08333333,,,,010,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-010,MOID,1.418055555555555
NXT:2050,M273833_F,MS02A,210704564,not possible to adjust the clean air,CT-3202 ACC does not start,817.3666667,,,,057,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,210704564,Disturbance notif.,FC-057 CT,5. Incident,FC-057 CT,NXT4:2050I,FC-057,210704564,FC-057,Bucketing_App_Owner,13.622777777777783
NXT:2050,M3657832_F,MS02A,210654370,Interlock WH BF POS Indefinite Status,Unknown,0,,,,031,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,210654370,Disturbance notif.,FC-031 SP/IF/PC,5. Incident,FC-031 SP/IF/PC,NXT4:2050I,FC-031,210654370,FC-031,Bucketing_App_Owner,0
NXT:2050,M317132_F,MS01B,210600277,Beam Delivery pipe wrong mounted,.,0,,,,012,B3 - Procedure / process is not followed,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-012,MOID,0
NXT:2050,M3833280_F,SYSTEM,210707467,SPARE INPUT RH INT0 Red in MBDS,SHBM FW bug,0,P710336,EMO error DH-0812 appeared in the eventlog after reticle cooling upgrade.,Closed,022,B8 - Design (HW/SW),,mchaturv,ecorten,makolkma,,FC-021 Electrical layout; FC-022 Mains; FC-023 Safety; FC-024 Computer systems; FC-025 Motion control; FC-041 Stage Power Cabinets,FALSE,FC-021 Electrical layout; FC-022 Mains; FC-023 Safety; FC-024 Computer systems; FC-025 Motion control; FC-041 Stage Power Cabinets,FC-023,0.35774036864918035,FC-023:0.358; FC-025:0.093; FC-024:0.080,High,210707467,Disturbance notif.,FC-023 EI-Safety,7. Structural - added to AIR,FC-023 EI-Safety,NXT4:2050I,FC-023,210707467,FC-023,Bucketing_App_Owner,0
NXT:2050,M306240_F,MS01B,210703417,Missing 2x Spacer from folder cart 2,Missing 2x Spacer from folder cart 2,29.58333333,P691095,B1 - Material Availability  - System Integration NXT,Open,033,B1 - Material Availability,,egiskes,jvanbrie,,,,FALSE,,,,,NoEvidence,210703417,Disturbance notif.,FC-033 ML-Constructions,7. Structural - added to AIR,FC-033 ML-Constructions,NXT4:2050I,FC-033,210703417,FC-033,Bucketing_App_Owner,0.493055556
NXT:2050,M2282863_F,MS01B,210569649,Threat damaged  Y-PIECE ASSY FW 1980,Part delivered with defect,0,,,,057,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,210569649,Disturbance notif.,FC-057 CT,5. Incident,FC-057 CT,NXT4:2050I,FC-057,210569649,FC-057,Bucketing_App_Owner,0
NXT:2050,M24081768_F,MS01B,210705843,NXT RCW LEAKTEST - OOS - 7.5 bar,did not stabilized,447.0166667,P718581,B3 - Capa/Skills - System Integration NXT - 23Q4,Closed,057,B3 - Procedure / process is not followed,,wibaselm,wibaselm,,,,FALSE,,,,,NoEvidence,210705843,Disturbance notif.,FC-057 CT,7. Structural - added to AIR,FC-057 CT,NXT4:2050I,FC-057,210705843,FC-057,Bucketing_App_Owner,7.450277777777783
NXT:2050,M9662641_F,MS02A,210699758,Several MBDS hardware errors,Wrong SHB-L delivered,813.0833333,P691095,B1 - Material Availability  - System Integration NXT,Open,024,B2 - Materials quality/ Upstream quality,,egiskes,jvanbrie,,,,FALSE,,,,,NoEvidence,210699758,Disturbance notif.,FC-023 EI-Safety,7. Structural - added to AIR,FC-023 EI-Safety,NXT4:2050I,FC-023,210699758,FC-023,Bucketing_App_Owner,13.551388888888884
NXT:2050,M6046180_F,MS01B,210641647,Missing outercoverset 2 - 4022.673.29544,no parts available,260.1,P691095,B1 - Material Availability  - System Integration NXT,Open,033,B1 - Material Availability,,egiskes,jvanbrie,,,,FALSE,,,,,NoEvidence,210641647,Disturbance notif.,FC-033 ML-Constructions,7. Structural - added to AIR,FC-033 ML-Constructions,NXT4:2050I,FC-033,210641647,FC-033,Bucketing_App_Owner,4.335
NXT:2050,M3657832_F,SYSTEM,210718526,GAP validation on measure NOK,RACA not adjusted properly,20.61666667,P655391,Adjust RACA,Aborted,031,B2 - Materials quality/ Upstream quality,FC-031,bstrik,bstrik,,,FC-031 Stage Position Measurement,TRUE,FC-031 | FC-031 Stage Position Measurement,,,,,210718526,Disturbance notif.,FC-031 SP/IF/PC,5. Incident,FC-031 SP/IF/PC,NXT4:2050I,FC-031,210718526,FC-031,Official_AIR,0.34361111111111164
NXT:2050,M30632059_F,MS02A,210615150,CFRI does not initialize,DYPP board not functional,249.4,,,,025,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,210615150,Disturbance notif.,FC-032 AM/DY,,FC-032 AM/DY,NXT4:2050I,FC-032,210615150,FC-032,Bucketing_App_Owner,4.156666666666667
NXT:2050,M3833280_F,MS02A,210623443,Power UP - Failed - Standby led is OFF,WS1RC ICP X1 not connected,235.85,P700293,B3 - Procedure is not followed  - System Integration NXT - Q3,Closed,022,B3 - Procedure / process is not followed,,wibaselm,nwissink,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-022,MOID,3.930833333333333
NXT:2050,M285293_F,MS01B,210619343,4022.694.81081 ID CONNECTOR 18 missing,part not at cabin,0,P691095,B1 - Material Availability  - System Integration NXT,Open,021,B1 - Material Availability,,egiskes,jvanbrie,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-021,MOID,0
NXT:2050,M294977_F,MS02A,210611756,Damaged cables in the top module side,Cable bundle not routed correctly,644.1666667,P471070,B3 Skills / training needed - System integration NXT,Closed,010,B3 - Skills / training needed,,fhaverka,jvanbrie,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-010,MOID,10.736111111111116
NXT:2050,M317132_F,MS01B,210564076,Lens cooler out of line to hoist,Lens cooler NOK,2544.9,P668146,To improve transportation issues and packaging of parts --> Investigate only (TF leads),Open,012,B2 - Materials quality/ Upstream quality,FC-012,sgeijn,lgarcia3,modonogh,P668140,FC-012 Projection; None No functions,TRUE,FC-012 | FC-012 Projection; None No functions,,,,,210564076,Disturbance notif.,FC-012 PR/IC,2. Follow-up needed,FC-012 PR/IC,NXT4:2050I,FC-012,210564076,FC-012,Official_AIR,42.415
NXT:2050,M317132_F,MS01B,210564076,Lens cooler out of line to hoist,Lens cooler NOK,2544.9,P668140,TPD changes needed to improve cooler quality and reduce the amount of rejects and defects,Open,012,B2 - Materials quality/ Upstream quality,FC-012,sgeijn,moconno1,modonogh,,,FALSE,FC-012,,,,,210564076,Disturbance notif.,FC-012 PR/IC,2. Follow-up needed,FC-012 PR/IC,NXT4:2050I,FC-012,210564076,FC-012,Official_AIR,42.415
NXT:2050,M30632059_F,SYSTEM,210712194,Init CFRI - failed,cfri stages fail,45.63333333,P714366,CFRI_stages init fails on CV-1260 for  systems with AMCR MK6 and at SP36,Closed,025,B8 - Design (HW/SW),FC-025,whendric,mmazza,,P713712,,FALSE,FC-025,,,,,210712194,Disturbance notif.,FC-025 MC,7. Structural - added to AIR,FC-025 MC,NXT4:2050I,FC-025,210712194,FC-025,Official_AIR,0.760555556
NXT:2050,M304772_F,MS01B,210704865,Baseframe feet wood cotamination,Wood inside and underneath BF feet,0,P729570,wood chips in base frame foot.,Closed,033,B2 - Materials quality/ Upstream quality,FC-033,jeraker,verhoef,mhamblok,,"FC-019 Install, Handling and Transport; FC-020 Mechanical System Layout; FC-033 Mechanical constructions",TRUE,"FC-033 | FC-019 Install, Handling and Transport; FC-020 Mechanical System Layout; FC-033 Mechanical constructions",,,,,210704865,Disturbance notif.,FC-033 ML-Constructions,7. Structural - added to AIR,FC-033 ML-Constructions,NXT4:2050I,FC-033,210704865,FC-033,Official_AIR,0
NXT:2050,M3657832_F,MS02A,210654460,IMRC failed on LRA E3 Sensor,Fiber Optic dirty or cable bad connectio,0,,,,031,B0 - Undefined,,,,,,,FALSE,,,,,NoEvidence,210654460,Disturbance notif.,FC-031 SP/IF/PC,5. Incident,FC-031 SP/IF/PC,NXT4:2050I,FC-031,210654460,FC-031,Bucketing_App_Owner,0
NXT:2050,M3833280_F,SYSTEM,210721299,SPARE INPUT RH INT0 Red in MBDS,Incorrect firmware,0,P710336,EMO error DH-0812 appeared in the eventlog after reticle cooling upgrade.,Closed,022,B8 - Design (HW/SW),,mchaturv,ecorten,makolkma,,FC-021 Electrical layout; FC-022 Mains; FC-023 Safety; FC-024 Computer systems; FC-025 Motion control; FC-041 Stage Power Cabinets,FALSE,FC-021 Electrical layout; FC-022 Mains; FC-023 Safety; FC-024 Computer systems; FC-025 Motion control; FC-041 Stage Power Cabinets,FC-023,0.39479892130814753,FC-023:0.395; FC-025:0.098; FC-024:0.089,High,210721299,Disturbance notif.,FC-023 EI-Safety,7. Structural - added to AIR,FC-023 EI-Safety,NXT4:2050I,FC-023,210721299,FC-023,Bucketing_App_Owner,0
NXT:2050,M281010_F,MS02A,210651003,RCWC RS cold - OOS - too low,not well measured by operator,0,P718581,B3 - Capa/Skills - System Integration NXT - 23Q4,Closed,057,B3 - Skills / training needed,,wibaselm,wibaselm,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-057,MOID,0
NXT:2050,M3657832_F,MS02A,210654516,INIT SPM failed on MI-B281,Dummies X 4 and X5 o ECA are NOK,0,,,,031,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,210654516,Disturbance notif.,FC-031 SP/IF/PC,5. Incident,FC-031 SP/IF/PC,NXT4:2050I,FC-031,210654516,FC-031,Bucketing_App_Owner,0
NXT:2050,M279171_F,BUILD,210775943,Bad routing MF hose bundle,"Bad routing, training needed.",0,P718581,B3 - Capa/Skills - System Integration NXT - 23Q4,Closed,057,B3 - Procedure / process is not followed,,wibaselm,wibaselm,,,,FALSE,,,,,NoEvidence,210775943,Disturbance notif.,FC-057 CT,7. Structural - added to AIR,FC-057 CT,NXT4:2050I,FC-057,210775943,FC-057,Bucketing_App_Owner,0
NXT:2050,M12010633_F,MS02A,210654750,K1K2 UVLS not Blue when UVLS OFF,K1K2 red iso blue when turned off,1959.183333,P721700,K1K2 UVLS red i.s.o blue when OFF on MBDS,Aborted,023,B8 - Design (HW/SW),FC-023,dfilakta,stlouw,,,,FALSE,FC-023,,,,,,,,,,,,,FC-023,Official_AIR,32.65305556
NXT:2050,M3010768_F,MS02A,210613376,MP2MF S1=-754um,mp2mf WH side shimming smaller as normal,184.5666667,,,,003,B7 - Apps and Tools Preparation,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-003,MOID,3.076111111111117
NXT:2050,M275237_F,MS02A,210624313,XCHAC - XCDA supply hose damaged,XCDA hose damaged due to wear,0,P700293,B3 - Procedure is not followed  - System Integration NXT - Q3,Closed,057,B3 - Material damaged contaminated lost,,wibaselm,nwissink,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-057,MOID,0
NXT:2050,M10439139_F,MS01B,210560529,NXT BF INT SISO ASSY RAIL is bend,Siso rail is not straight,0,P765783,"Wormanship issues ASML, BAMO related",Open,003,B2 - Materials quality/ Upstream quality,,mlenssen,mlenssen,,,FC-003 Wafer Positioning,FALSE,FC-003 Wafer Positioning,FC-003,0.19390605201383246,FC-003:0.194,High,,,,,,,,,FC-003,Artificial_Issue_Owner,0
NXT:2050,M277535_F,MS01B,210704969,RCWC feet bend,Feet bend during transport,0,P597215,MDC Cabinet feets get damaged,Open,057,B2 - Materials quality/ Upstream quality,FC-021,rdriesma,makolkma,rdriesma,,FC-021 Electrical layout; FC-022 Mains; FC-023 Safety; FC-024 Computer systems; FC-025 Motion control; FC-041 Stage Power Cabinets,TRUE,FC-021 | FC-021 Electrical layout; FC-022 Mains; FC-023 Safety; FC-024 Computer systems; FC-025 Motion control; FC-041 Stage Power Cabinets,,,,,210704969,Disturbance notif.,FC-057 CT,7. Structural - added to AIR,FC-057 CT,NXT4:2050I,FC-057,210704969,FC-021,Official_AIR,0
NXT:2050,M2686110_F,MS02A,210562262,can not adjust wex sensors,WEX Sensor DOA,420.7833333,P724617,WEX sensor should be treated as ESD safe,Open,001,B2 - Materials quality/ Upstream quality,FC-001,maalpe,masboer,,P854725,,FALSE,FC-001,,,,,,,,,,,,,FC-001,Official_AIR,7.0130555555555505
NXT:2050,M294977_F,MS02A,210611751,FRM cables damaged,FRM cables have been torn,95.9,P471070,B3 Skills / training needed - System integration NXT,Closed,010,B3 - Skills / training needed,,fhaverka,jvanbrie,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-010,MOID,1.5983333333333334
NXT:2050,M317132_F,BUILD,210777569,reviewing lens procedure,inprovement,0,,,,012,B7 - Procedure issue,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-012,MOID,0
NXT:2050,M3833280_F,MS02A,210606126,SHB Laser indefinite,Wrong SHB-L was on the machine,1843.216667,P691095,B1 - Material Availability  - System Integration NXT,Open,022,B1 - Material Availability,,egiskes,jvanbrie,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-022,MOID,30.720277777777834
NXT:2050,M12499446_F,MS02A,210579545,IL RSME SAMPLE CONN ASSY not installed,Forgot install IL RSME SAMPLE CONN ASSY,0,,,,038,B3 - Procedure / process is not followed,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-038,MOID,0
NXT:2050,M287309_F,MS02A,210631799,SL led blinking on WS1RC,SRIO connection not init,0,,,,023,B8 - Design (HW/SW),,,,,,,FALSE,,,,,NoEvidence,210631799,Disturbance notif.,FC-023 EI-Safety,7. Structural - added to AIR,FC-023 EI-Safety,NXT4:2050I,FC-023,210631799,FC-023,Bucketing_App_Owner,0
NXT:2050,M275455_F,SYSTEM,210785406,can not adjust XCDA pressure in IHUPWC,XCDA inlet NOK,0,,,,057,B2 - Materials quality/ Upstream quality,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-057,MOID,0
NXT:2050,M3846983_F,MS01B,210698580,Lens not ready ETA 2344.3,Lens not available,1522.816667,P691095,B1 - Material Availability  - System Integration NXT,Open,033,B1 - Material Availability,,egiskes,jvanbrie,,,,FALSE,,,,,NoEvidence,210698580,Disturbance notif.,FC-033 ML-Constructions,7. Structural - added to AIR,FC-033 ML-Constructions,NXT4:2050I,FC-033,210698580,FC-033,Bucketing_App_Owner,25.380277777777835
NXT:2050,M323368_F,MS01B,210559094,RH not ready at the workcenter.,RH not ready,0,,,,002,B1 - Material Availability,,,,,,,FALSE,,,,,NoEvidence,,,,,,,,,FC-002,MOID,0
